dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
wdbc,C5.0,0.1,0.1,1,1,0,0,0
wdbc,C5.0,0.1,0.2,1,1,0,0,0
wdbc,C5.0,0.1,0.25,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.1,0.3,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.1,0.4,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.1,0.5,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.1,0.6,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.1,0.7,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.1,0.75,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.1,0.8,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.1,0.9,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.1,1,0.996,0.992,0.008,0.005,0.011
wdbc,C5.0,0.2,0.1,1,1,0,0,0
wdbc,C5.0,0.2,0.2,1,1,0,0,0
wdbc,C5.0,0.2,0.25,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.2,0.3,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.2,0.4,0.993,0.985,0.015,0.007,0.016
wdbc,C5.0,0.2,0.5,0.991,0.981,0.019,0.009,0.019
wdbc,C5.0,0.2,0.6,0.989,0.977,0.023,0.011,0.025
wdbc,C5.0,0.2,0.7,0.988,0.973,0.027,0.01,0.022
wdbc,C5.0,0.2,0.75,0.988,0.973,0.027,0.01,0.022
wdbc,C5.0,0.2,0.8,0.986,0.97,0.03,0.008,0.017
wdbc,C5.0,0.2,0.9,0.986,0.97,0.03,0.008,0.017
wdbc,C5.0,0.2,1,0.984,0.966,0.034,0.007,0.016
wdbc,C5.0,0.3,0.1,1,1,0,0,0
wdbc,C5.0,0.3,0.2,1,1,0,0,0
wdbc,C5.0,0.3,0.25,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.3,0.3,0.998,0.996,0.004,0.004,0.009
wdbc,C5.0,0.3,0.4,0.995,0.989,0.011,0.005,0.01
wdbc,C5.0,0.3,0.5,0.995,0.989,0.011,0.005,0.01
wdbc,C5.0,0.3,0.6,0.995,0.989,0.011,0.005,0.01
wdbc,C5.0,0.3,0.7,0.995,0.989,0.011,0.005,0.01
wdbc,C5.0,0.3,0.75,0.995,0.989,0.011,0.005,0.01
wdbc,C5.0,0.3,0.8,0.991,0.981,0.019,0,0
wdbc,C5.0,0.3,0.9,0.989,0.977,0.023,0.004,0.008
wdbc,C5.0,0.3,1,0.989,0.977,0.023,0.004,0.008
wdbc,C5.0,0.4,0.1,0.998,0.996,0.004,0.004,0.008
wdbc,C5.0,0.4,0.2,0.998,0.996,0.004,0.004,0.008
wdbc,C5.0,0.4,0.25,0.998,0.996,0.004,0.004,0.008
wdbc,C5.0,0.4,0.3,0.998,0.996,0.004,0.004,0.008
wdbc,C5.0,0.4,0.4,0.997,0.992,0.008,0.005,0.01
wdbc,C5.0,0.4,0.5,0.997,0.992,0.008,0.005,0.01
wdbc,C5.0,0.4,0.6,0.993,0.985,0.015,0.007,0.016
wdbc,C5.0,0.4,0.7,0.989,0.977,0.023,0.007,0.016
wdbc,C5.0,0.4,0.75,0.989,0.977,0.023,0.007,0.016
wdbc,C5.0,0.4,0.8,0.986,0.97,0.03,0.005,0.01
wdbc,C5.0,0.4,0.9,0.984,0.966,0.034,0.007,0.016
wdbc,C5.0,0.4,1,0.984,0.966,0.034,0.007,0.016
wdbc,C5.0,0.5,0.1,1,1,0,0,0
wdbc,C5.0,0.5,0.2,1,1,0,0,0
wdbc,C5.0,0.5,0.25,1,1,0,0,0
wdbc,C5.0,0.5,0.3,0.996,0.992,0.008,0.008,0.017
