Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     5        0.0691            -nan     0.1000    0.0171
     6        0.0560            -nan     0.1000    0.0121
     7        0.0453            -nan     0.1000    0.0112
     8        0.0367            -nan     0.1000    0.0094
     9        0.0297            -nan     0.1000    0.0079
    10        0.0241            -nan     0.1000    0.0052
    20        0.0029            -nan     0.1000    0.0006
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1573            -nan     0.1000    0.0376
     2        0.1274            -nan     0.1000    0.0292
     3        0.1032            -nan     0.1000    0.0256
     4        0.0836            -nan     0.1000    0.0216
     5        0.0677            -nan     0.1000    0.0145
     6        0.0549            -nan     0.1000    0.0131
     7        0.0444            -nan     0.1000    0.0110
     8        0.0360            -nan     0.1000    0.0084
     9        0.0292            -nan     0.1000    0.0072
    10        0.0236            -nan     0.1000    0.0053
    20        0.0029            -nan     0.1000    0.0008
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1573            -nan     0.1000    0.0360
     2        0.1274            -nan     0.1000    0.0292
     3        0.1032            -nan     0.1000    0.0251
     4        0.0836            -nan     0.1000    0.0183
     5        0.0677            -nan     0.1000    0.0178
     6        0.0549            -nan     0.1000    0.0128
     7        0.0444            -nan     0.1000    0.0117
     8        0.0360            -nan     0.1000    0.0079
     9        0.0292            -nan     0.1000    0.0072
    10        0.0236            -nan     0.1000    0.0052
    20        0.0029            -nan     0.1000    0.0006
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1573            -nan     0.1000    0.0398
     2        0.1274            -nan     0.1000    0.0280
     3        0.1032            -nan     0.1000    0.0241
     4        0.0836            -nan     0.1000    0.0212
     5        0.0677            -nan     0.1000    0.0168
     6        0.0549            -nan     0.1000    0.0144
     7        0.0444            -nan     0.1000    0.0115
     8        0.0360            -nan     0.1000    0.0093
     9        0.0292            -nan     0.1000    0.0061
    10        0.0236            -nan     0.1000    0.0054
    20        0.0029            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1651            -nan     0.1000    0.0383
     2        0.1337            -nan     0.1000    0.0288
     3        0.1083            -nan     0.1000    0.0238
     4        0.0877            -nan     0.1000    0.0207
     5        0.0711            -nan     0.1000    0.0174
     6        0.0576            -nan     0.1000    0.0136
     7        0.0466            -nan     0.1000    0.0106
     8        0.0378            -nan     0.1000    0.0089
     9        0.0306            -nan     0.1000    0.0068
    10        0.0248            -nan     0.1000    0.0058
    20        0.0030            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1651            -nan     0.1000    0.0327
     2        0.1337            -nan     0.1000    0.0316
     3        0.1083            -nan     0.1000    0.0238
     4        0.0877            -nan     0.1000    0.0211
     5        0.0711            -nan     0.1000    0.0156
     6        0.0576            -nan     0.1000    0.0131
     7        0.0466            -nan     0.1000    0.0108
     8        0.0378            -nan     0.1000    0.0076
     9        0.0306            -nan     0.1000    0.0066
    10        0.0248            -nan     0.1000    0.0060
    20        0.0030            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1651            -nan     0.1000    0.0327
     2        0.1337            -nan     0.1000    0.0338
     3        0.1083            -nan     0.1000    0.0219
     4        0.0877            -nan     0.1000    0.0214
     5        0.0711            -nan     0.1000    0.0189
     6        0.0576            -nan     0.1000    0.0124
     7        0.0466            -nan     0.1000    0.0100
     8        0.0378            -nan     0.1000    0.0080
     9        0.0306            -nan     0.1000    0.0068
    10        0.0248            -nan     0.1000    0.0055
    20        0.0030            -nan     0.1000    0.0006
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1666            -nan     0.1000    0.0383
     2        0.1349            -nan     0.1000    0.0288
     3        0.1093            -nan     0.1000    0.0238
     4        0.0885            -nan     0.1000    0.0200
     5        0.0717            -nan     0.1000    0.0179
     6        0.0581            -nan     0.1000    0.0126
     7        0.0470            -nan     0.1000    0.0104
     8        0.0381            -nan     0.1000    0.0080
     9        0.0309            -nan     0.1000    0.0077
    10        0.0250            -nan     0.1000    0.0055
    20        0.0030            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1666            -nan     0.1000    0.0376
     2        0.1349            -nan     0.1000    0.0327
     3        0.1093            -nan     0.1000    0.0251
     4        0.0885            -nan     0.1000    0.0207
     5        0.0717            -nan     0.1000    0.0182
     6        0.0581            -nan     0.1000    0.0131
     7        0.0470            -nan     0.1000    0.0116
     8        0.0381            -nan     0.1000    0.0083
     9        0.0309            -nan     0.1000    0.0070
    10        0.0250            -nan     0.1000    0.0063
    20        0.0030            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1666            -nan     0.1000    0.0383
     2        0.1349            -nan     0.1000    0.0310
     3        0.1093            -nan     0.1000    0.0260
     4        0.0885            -nan     0.1000    0.0207
     5        0.0717            -nan     0.1000    0.0174
     6        0.0581            -nan     0.1000    0.0136
     7        0.0470            -nan     0.1000    0.0114
     8        0.0381            -nan     0.1000    0.0091
     9        0.0309            -nan     0.1000    0.0076
    10        0.0250            -nan     0.1000    0.0062
    20        0.0030            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1808            -nan     0.1000    0.0405
     2        0.1464            -nan     0.1000    0.0328
     3        0.1186            -nan     0.1000    0.0286
     4        0.0961            -nan     0.1000    0.0215
     5        0.0778            -nan     0.1000    0.0190
     6        0.0630            -nan     0.1000    0.0150
     7        0.0511            -nan     0.1000    0.0116
     8        0.0414            -nan     0.1000    0.0097
     9        0.0335            -nan     0.1000    0.0072
    10        0.0271            -nan     0.1000    0.0065
    20        0.0033            -nan     0.1000    0.0008
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1808            -nan     0.1000    0.0399
     2        0.1464            -nan     0.1000    0.0349
     3        0.1186            -nan     0.1000    0.0279
     4        0.0961            -nan     0.1000    0.0240
     5        0.0778            -nan     0.1000    0.0188
     6        0.0630            -nan     0.1000    0.0150
     7        0.0511            -nan     0.1000    0.0125
     8        0.0414            -nan     0.1000    0.0089
     9        0.0335            -nan     0.1000    0.0080
    10        0.0271            -nan     0.1000    0.0070
    20        0.0033            -nan     0.1000    0.0008
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1808            -nan     0.1000    0.0436
     2        0.1464            -nan     0.1000    0.0371
     3        0.1186            -nan     0.1000    0.0286
     4        0.0961            -nan     0.1000    0.0229
     5        0.0778            -nan     0.1000    0.0199
     6        0.0630            -nan     0.1000    0.0152
     7        0.0511            -nan     0.1000    0.0113
     8        0.0414            -nan     0.1000    0.0097
     9        0.0335            -nan     0.1000    0.0077
    10        0.0271            -nan     0.1000    0.0063
    20        0.0033            -nan     0.1000    0.0008
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1506            -nan     0.1000    0.0352
     2        0.1220            -nan     0.1000    0.0259
     3        0.0988            -nan     0.1000    0.0231
     4        0.0800            -nan     0.1000    0.0183
     5        0.0648            -nan     0.1000    0.0152
     6        0.0525            -nan     0.1000    0.0134
     7        0.0425            -nan     0.1000    0.0111
     8        0.0344            -nan     0.1000    0.0069
     9        0.0279            -nan     0.1000    0.0070
    10        0.0226            -nan     0.1000    0.0048
    20        0.0027            -nan     0.1000    0.0006
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1506            -nan     0.1000    0.0360
     2        0.1220            -nan     0.1000    0.0272
     3        0.0988            -nan     0.1000    0.0242
     4        0.0800            -nan     0.1000    0.0196
     5        0.0648            -nan     0.1000    0.0152
     6        0.0525            -nan     0.1000    0.0128
     7        0.0425            -nan     0.1000    0.0104
     8        0.0344            -nan     0.1000    0.0075
     9        0.0279            -nan     0.1000    0.0064
    10        0.0226            -nan     0.1000    0.0058
    20        0.0027            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1506            -nan     0.1000    0.0344
     2        0.1220            -nan     0.1000    0.0312
     3        0.0988            -nan     0.1000    0.0247
     4        0.0800            -nan     0.1000    0.0187
     5        0.0648            -nan     0.1000    0.0148
     6        0.0525            -nan     0.1000    0.0140
     7        0.0425            -nan     0.1000    0.0090
     8        0.0344            -nan     0.1000    0.0068
     9        0.0279            -nan     0.1000    0.0061
    10        0.0226            -nan     0.1000    0.0055
    20        0.0027            -nan     0.1000    0.0007
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1680            -nan     0.1000    0.0376
     2        0.1361            -nan     0.1000    0.0294
     3        0.1102            -nan     0.1000    0.0251
     4        0.0893            -nan     0.1000    0.0214
     5        0.0723            -nan     0.1000    0.0162
     6        0.0586            -nan     0.1000    0.0141
     7        0.0474            -nan     0.1000    0.0103
     8        0.0384            -nan     0.1000    0.0094
     9        0.0311            -nan     0.1000    0.0073
    10        0.0252            -nan     0.1000    0.0060
    20        0.0031            -nan     0.1000    0.0008
    40        0.0000            -nan     0.1000    0.0000
    60        0.0000            -nan     0.1000    0.0000
    80        0.0000            -nan     0.1000    0.0000
   100        0.0000            -nan     0.1000    0.0000
   120        0.0000            -nan     0.1000    0.0000
   140        0.0000            -nan     0.1000    0.0000
   150        0.0000            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.1680            -nan     0.1000    0.0370
     2        0.1361            -nan     0.1000    0.0316
     3        0.1102            -nan     0.1000    0.0247
     4        0.0893            -nan     0.1000    0.0218
     5        0.0723            -nan     0.1000    0.0174
     6        0.0586            -nan     0.1000    0.0143
     7        0.0474            -nan     0.1000    0.0112
     8        0.0384            -nan     0.1000    0.0098
     9        0.0311            -nan     0.1000    0.0075
    10        0.0252            -nan     0.1000    0.0056
    20        0.0031            -nan     0.1000    0.0007
