Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: phoneme 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   140        0.8338            -nan     0.1000    0.0001
   150        0.8264            -nan     0.1000    0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3249            -nan     0.1000    0.0290
     2        1.2736            -nan     0.1000    0.0237
     3        1.2308            -nan     0.1000    0.0206
     4        1.1974            -nan     0.1000    0.0157
     5        1.1671            -nan     0.1000    0.0153
     6        1.1423            -nan     0.1000    0.0115
     7        1.1187            -nan     0.1000    0.0118
     8        1.0983            -nan     0.1000    0.0097
     9        1.0802            -nan     0.1000    0.0085
    10        1.0637            -nan     0.1000    0.0075
    20        0.9426            -nan     0.1000    0.0042
    40        0.8435            -nan     0.1000    0.0021
    60        0.7800            -nan     0.1000    0.0004
    80        0.7381            -nan     0.1000    0.0005
   100        0.7080            -nan     0.1000   -0.0003
   120        0.6824            -nan     0.1000    0.0005
   140        0.6604            -nan     0.1000    0.0004
   150        0.6492            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3229            -nan     0.1000    0.0330
     2        1.2681            -nan     0.1000    0.0271
     3        1.2213            -nan     0.1000    0.0221
     4        1.1810            -nan     0.1000    0.0190
     5        1.1474            -nan     0.1000    0.0152
     6        1.1132            -nan     0.1000    0.0160
     7        1.0889            -nan     0.1000    0.0115
     8        1.0675            -nan     0.1000    0.0104
     9        1.0466            -nan     0.1000    0.0103
    10        1.0272            -nan     0.1000    0.0088
    20        0.8893            -nan     0.1000    0.0035
    40        0.7692            -nan     0.1000    0.0016
    60        0.7077            -nan     0.1000    0.0001
    80        0.6540            -nan     0.1000    0.0005
   100        0.6171            -nan     0.1000   -0.0004
   120        0.5861            -nan     0.1000    0.0002
   140        0.5568            -nan     0.1000   -0.0002
   150        0.5446            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3384            -nan     0.1000    0.0207
     2        1.3040            -nan     0.1000    0.0167
