Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: wdbc 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    10        0.4994            -nan     0.1000    0.0208
    20        0.2586            -nan     0.1000    0.0072
    40        0.1239            -nan     0.1000    0.0002
    60        0.0743            -nan     0.1000    0.0005
    80        0.0444            -nan     0.1000    0.0004
   100        0.0300            -nan     0.1000   -0.0003
   120        0.0219            -nan     0.1000    0.0000
   140        0.0158            -nan     0.1000   -0.0000
   150        0.0134            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1564            -nan     0.1000    0.0843
     2        1.0308            -nan     0.1000    0.0594
     3        0.9186            -nan     0.1000    0.0527
     4        0.8251            -nan     0.1000    0.0441
     5        0.7484            -nan     0.1000    0.0390
     6        0.6823            -nan     0.1000    0.0329
     7        0.6198            -nan     0.1000    0.0305
     8        0.5684            -nan     0.1000    0.0219
     9        0.5207            -nan     0.1000    0.0199
    10        0.4764            -nan     0.1000    0.0188
    20        0.2386            -nan     0.1000    0.0062
    40        0.0958            -nan     0.1000    0.0008
    60        0.0512            -nan     0.1000   -0.0001
    80        0.0297            -nan     0.1000    0.0000
   100        0.0184            -nan     0.1000   -0.0000
   120        0.0119            -nan     0.1000   -0.0000
   140        0.0078            -nan     0.1000   -0.0000
   150        0.0059            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2299            -nan     0.1000    0.0627
     2        1.1135            -nan     0.1000    0.0550
     3        1.0192            -nan     0.1000    0.0462
     4        0.9445            -nan     0.1000    0.0363
     5        0.8719            -nan     0.1000    0.0336
     6        0.8120            -nan     0.1000    0.0291
     7        0.7537            -nan     0.1000    0.0257
     8        0.7077            -nan     0.1000    0.0205
     9        0.6623            -nan     0.1000    0.0188
    10        0.6217            -nan     0.1000    0.0178
    20        0.3964            -nan     0.1000    0.0053
    40        0.2368            -nan     0.1000    0.0001
    60        0.1747            -nan     0.1000   -0.0008
    80        0.1334            -nan     0.1000    0.0005
   100        0.1056            -nan     0.1000   -0.0002
   120        0.0852            -nan     0.1000    0.0002
   140        0.0701            -nan     0.1000   -0.0002
   150        0.0628            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1978            -nan     0.1000    0.0768
     2        1.0767            -nan     0.1000    0.0569
     3        0.9770            -nan     0.1000    0.0488
     4        0.8777            -nan     0.1000    0.0463
     5        0.8045            -nan     0.1000    0.0332
     6        0.7367            -nan     0.1000    0.0306
     7        0.6799            -nan     0.1000    0.0246
     8        0.6213            -nan     0.1000    0.0271
     9        0.5757            -nan     0.1000    0.0228
    10        0.5377            -nan     0.1000    0.0154
    20        0.3005            -nan     0.1000    0.0057
    40        0.1500            -nan     0.1000    0.0003
    60        0.0940            -nan     0.1000   -0.0005
    80        0.0627            -nan     0.1000   -0.0000
   100        0.0437            -nan     0.1000   -0.0001
