Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: cmc 
Loaded 295 indices for fold 1 from: results/instances/original/vectors/cmc_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 100 %
Loading training noise data from: results/noise_injection/by_dataset/cmc_Number_of_children_ever_born_noise0.1.csv 
Altering 1178 out of 1178 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     4        1.2601            -nan     0.1000    0.0105
     5        1.2413            -nan     0.1000    0.0090
     6        1.2251            -nan     0.1000    0.0073
     7        1.2145            -nan     0.1000    0.0050
     8        1.2014            -nan     0.1000    0.0059
     9        1.1902            -nan     0.1000    0.0048
    10        1.1801            -nan     0.1000    0.0036
    20        1.1076            -nan     0.1000    0.0018
    40        1.0391            -nan     0.1000   -0.0001
    60        0.9922            -nan     0.1000    0.0005
    80        0.9541            -nan     0.1000   -0.0004
   100        0.9132            -nan     0.1000    0.0002
   120        0.8814            -nan     0.1000   -0.0002
   140        0.8593            -nan     0.1000   -0.0010
   150        0.8455            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3568            -nan     0.1000    0.0086
     2        1.3462            -nan     0.1000    0.0041
     3        1.3336            -nan     0.1000    0.0060
     4        1.3248            -nan     0.1000    0.0038
     5        1.3180            -nan     0.1000    0.0030
     6        1.3097            -nan     0.1000    0.0033
     7        1.3033            -nan     0.1000    0.0020
     8        1.2954            -nan     0.1000    0.0037
     9        1.2885            -nan     0.1000    0.0022
    10        1.2833            -nan     0.1000    0.0021
    20        1.2307            -nan     0.1000    0.0026
    40        1.1754            -nan     0.1000    0.0009
    60        1.1440            -nan     0.1000    0.0001
    80        1.1252            -nan     0.1000   -0.0002
   100        1.1121            -nan     0.1000   -0.0004
   120        1.1011            -nan     0.1000   -0.0004
   140        1.0929            -nan     0.1000   -0.0003
