Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: liver-disorders 
Loaded 69 indices for fold 1 from: results/instances/original/vectors/liver-disorders_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 50 %
Loading training noise data from: results/noise_injection/by_dataset/liver-disorders_sgpt_noise0.1.csv 
Altering 138 out of 276 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    10        1.2022            -nan     0.1000   -0.0037
    20        1.0967            -nan     0.1000    0.0031
    40        0.9502            -nan     0.1000   -0.0013
    60        0.8437            -nan     0.1000    0.0001
    80        0.7663            -nan     0.1000   -0.0011
   100        0.7012            -nan     0.1000    0.0005
   120        0.6512            -nan     0.1000   -0.0003
   140        0.6065            -nan     0.1000   -0.0007
   150        0.5871            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3436            -nan     0.1000    0.0166
     2        1.3087            -nan     0.1000    0.0141
     3        1.2775            -nan     0.1000    0.0084
     4        1.2492            -nan     0.1000    0.0046
     5        1.2223            -nan     0.1000    0.0098
     6        1.1979            -nan     0.1000    0.0057
     7        1.1779            -nan     0.1000    0.0021
     8        1.1660            -nan     0.1000    0.0003
     9        1.1470            -nan     0.1000    0.0031
    10        1.1241            -nan     0.1000    0.0073
    20        1.0045            -nan     0.1000    0.0003
    40        0.8159            -nan     0.1000   -0.0024
    60        0.7109            -nan     0.1000   -0.0030
    80        0.6185            -nan     0.1000   -0.0044
   100        0.5459            -nan     0.1000   -0.0016
   120        0.4871            -nan     0.1000   -0.0014
   140        0.4364            -nan     0.1000   -0.0020
   150        0.4179            -nan     0.1000   -0.0017

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3625            -nan     0.1000    0.0064
     2        1.3553            -nan     0.1000   -0.0000
     3        1.3384            -nan     0.1000    0.0063
     4        1.3268            -nan     0.1000    0.0049
     5        1.3131            -nan     0.1000    0.0046
     6        1.3037            -nan     0.1000    0.0013
     7        1.2947            -nan     0.1000    0.0027
     8        1.2856            -nan     0.1000   -0.0006
     9        1.2719            -nan     0.1000    0.0021
    10        1.2646            -nan     0.1000    0.0009
    20        1.1869            -nan     0.1000    0.0009
    40        1.0857            -nan     0.1000   -0.0002
    60        1.0171            -nan     0.1000   -0.0006
    80        0.9593            -nan     0.1000    0.0005
   100        0.9109            -nan     0.1000   -0.0012
   120        0.8787            -nan     0.1000    0.0005
   140        0.8503            -nan     0.1000   -0.0006
   150        0.8331            -nan     0.1000   -0.0014

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3470            -nan     0.1000    0.0113
     2        1.3229            -nan     0.1000    0.0056
     3        1.3001            -nan     0.1000    0.0075
     4        1.2792            -nan     0.1000    0.0048
     5        1.2578            -nan     0.1000    0.0062
     6        1.2374            -nan     0.1000    0.0100
     7        1.2197            -nan     0.1000    0.0057
     8        1.2027            -nan     0.1000    0.0036
     9        1.1863            -nan     0.1000    0.0032
    10        1.1716            -nan     0.1000    0.0030
    20        1.0355            -nan     0.1000    0.0065
    40        0.8780            -nan     0.1000    0.0010
    60        0.7742            -nan     0.1000   -0.0002
    80        0.6806            -nan     0.1000    0.0006
   100        0.6157            -nan     0.1000   -0.0010
   120        0.5666            -nan     0.1000   -0.0007
   140        0.5227            -nan     0.1000   -0.0007
   150        0.5027            -nan     0.1000   -0.0028

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3344            -nan     0.1000    0.0150
     2        1.3018            -nan     0.1000    0.0119
     3        1.2683            -nan     0.1000    0.0087
     4        1.2365            -nan     0.1000    0.0073
     5        1.2097            -nan     0.1000    0.0064
     6        1.1774            -nan     0.1000    0.0108
     7        1.1494            -nan     0.1000    0.0089
     8        1.1327            -nan     0.1000    0.0032
     9        1.1043            -nan     0.1000    0.0053
    10        1.0851            -nan     0.1000    0.0047
    20        0.9136            -nan     0.1000    0.0039
    40        0.7310            -nan     0.1000    0.0003
    60        0.6254            -nan     0.1000   -0.0002
    80        0.5346            -nan     0.1000   -0.0007
   100        0.4610            -nan     0.1000   -0.0007
   120        0.4094            -nan     0.1000   -0.0006
   140        0.3641            -nan     0.1000   -0.0004
   150        0.3411            -nan     0.1000   -0.0019

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3478            -nan     0.1000    0.0054
     2        1.3318            -nan     0.1000    0.0086
     3        1.3138            -nan     0.1000    0.0081
     4        1.2968            -nan     0.1000    0.0059
     5        1.2761            -nan     0.1000    0.0020
     6        1.2620            -nan     0.1000    0.0058
     7        1.2469            -nan     0.1000    0.0069
     8        1.2371            -nan     0.1000    0.0029
     9        1.2268            -nan     0.1000    0.0001
    10        1.2133            -nan     0.1000    0.0042
    20        1.1192            -nan     0.1000    0.0010
    40        1.0060            -nan     0.1000   -0.0013
    60        0.9309            -nan     0.1000    0.0002
    80        0.8747            -nan     0.1000   -0.0038
   100        0.8324            -nan     0.1000   -0.0010
   120        0.7967            -nan     0.1000   -0.0028
   140        0.7639            -nan     0.1000   -0.0002
   150        0.7461            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3189            -nan     0.1000    0.0244
     2        1.2730            -nan     0.1000    0.0238
     3        1.2406            -nan     0.1000    0.0166
     4        1.2099            -nan     0.1000    0.0135
     5        1.1891            -nan     0.1000    0.0067
     6        1.1618            -nan     0.1000    0.0096
     7        1.1346            -nan     0.1000    0.0069
     8        1.1168            -nan     0.1000    0.0034
     9        1.0950            -nan     0.1000    0.0084
    10        1.0795            -nan     0.1000    0.0047
    20        0.9652            -nan     0.1000    0.0013
    40        0.8292            -nan     0.1000    0.0003
    60        0.7297            -nan     0.1000   -0.0010
    80        0.6534            -nan     0.1000   -0.0010
   100        0.5980            -nan     0.1000    0.0004
   120        0.5573            -nan     0.1000   -0.0006
   140        0.5174            -nan     0.1000   -0.0019
   150        0.4944            -nan     0.1000    0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3051            -nan     0.1000    0.0250
     2        1.2696            -nan     0.1000    0.0151
     3        1.2243            -nan     0.1000    0.0153
     4        1.1925            -nan     0.1000    0.0117
     5        1.1707            -nan     0.1000    0.0067
     6        1.1383            -nan     0.1000    0.0112
     7        1.1165            -nan     0.1000    0.0050
     8        1.0960            -nan     0.1000    0.0057
     9        1.0644            -nan     0.1000    0.0127
    10        1.0367            -nan     0.1000    0.0033
    20        0.8885            -nan     0.1000   -0.0013
    40        0.7189            -nan     0.1000   -0.0002
    60        0.6094            -nan     0.1000    0.0002
    80        0.5062            -nan     0.1000   -0.0012
   100        0.4425            -nan     0.1000   -0.0007
   120        0.3912            -nan     0.1000   -0.0014
   140        0.3477            -nan     0.1000   -0.0019
   150        0.3273            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3620            -nan     0.1000    0.0039
     2        1.3560            -nan     0.1000   -0.0023
     3        1.3486            -nan     0.1000   -0.0027
     4        1.3420            -nan     0.1000   -0.0023
     5        1.3322            -nan     0.1000    0.0011
     6        1.3252            -nan     0.1000    0.0011
     7        1.3147            -nan     0.1000   -0.0007
     8        1.3069            -nan     0.1000    0.0012
     9        1.2941            -nan     0.1000    0.0041
    10        1.2824            -nan     0.1000   -0.0009
    20        1.1996            -nan     0.1000   -0.0017
    40        1.0770            -nan     0.1000    0.0013
    60        0.9959            -nan     0.1000    0.0013
    80        0.9370            -nan     0.1000   -0.0015
   100        0.8822            -nan     0.1000   -0.0015
   120        0.8348            -nan     0.1000   -0.0004
   140        0.7994            -nan     0.1000   -0.0017
   150        0.7812            -nan     0.1000   -0.0028

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3482            -nan     0.1000    0.0099
