dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
climate-model-simulation-crashes,C5.0,0.1,0.1,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.2,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.25,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.3,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.4,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.5,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.1,0.6,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.1,0.7,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.1,0.75,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.1,0.8,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.1,0.9,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.1,1,0.998,0.977,0.023,0.004,0.052
climate-model-simulation-crashes,C5.0,0.2,0.1,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.2,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.25,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.3,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.4,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.5,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.6,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.7,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.75,0.998,0.932,0.068,0.004,0.151
climate-model-simulation-crashes,C5.0,0.2,0.8,0.996,0.903,0.097,0.005,0.149
climate-model-simulation-crashes,C5.0,0.2,0.9,0.996,0.903,0.097,0.005,0.149
climate-model-simulation-crashes,C5.0,0.2,1,0.994,0.884,0.116,0.005,0.139
climate-model-simulation-crashes,C5.0,0.3,0.1,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.3,0.2,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.3,0.25,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.3,0.3,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.3,0.4,1,1,0,0,0
climate-model-simulation-crashes,C5.0,0.3,0.5,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.3,0.6,0.996,0.973,0.027,0.008,0.06
climate-model-simulation-crashes,C5.0,0.3,0.7,0.996,0.973,0.027,0.008,0.06
climate-model-simulation-crashes,C5.0,0.3,0.75,0.993,0.931,0.069,0.008,0.065
climate-model-simulation-crashes,C5.0,0.3,0.8,0.991,0.915,0.085,0.011,0.09
climate-model-simulation-crashes,C5.0,0.3,0.9,0.991,0.915,0.085,0.011,0.09
climate-model-simulation-crashes,C5.0,0.3,1,0.991,0.915,0.085,0.011,0.09
climate-model-simulation-crashes,JRip,0.1,0.1,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.1,0.2,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.1,0.25,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.1,0.3,0.998,0.988,0.012,0.004,0.026
climate-model-simulation-crashes,JRip,0.1,0.4,0.998,0.988,0.012,0.004,0.026
climate-model-simulation-crashes,JRip,0.1,0.5,0.998,0.988,0.012,0.004,0.026
climate-model-simulation-crashes,JRip,0.1,0.6,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.1,0.7,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.1,0.75,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.1,0.8,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.1,0.9,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.1,1,0.996,0.976,0.024,0.005,0.033
climate-model-simulation-crashes,JRip,0.2,0.1,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.2,0.2,0.998,0.984,0.016,0.004,0.037
climate-model-simulation-crashes,JRip,0.2,0.25,0.998,0.984,0.016,0.004,0.037
climate-model-simulation-crashes,JRip,0.2,0.3,0.996,0.969,0.031,0.005,0.042
climate-model-simulation-crashes,JRip,0.2,0.4,0.994,0.95,0.05,0.008,0.077
climate-model-simulation-crashes,JRip,0.2,0.5,0.993,0.927,0.073,0.008,0.076
climate-model-simulation-crashes,JRip,0.2,0.6,0.993,0.927,0.073,0.008,0.076
