dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
tic-tac-toe,C5.0,0.1,0.1,0.998,0.995,0.005,0.003,0.006
tic-tac-toe,C5.0,0.1,0.2,0.994,0.986,0.014,0.007,0.015
tic-tac-toe,C5.0,0.1,0.25,0.992,0.981,0.019,0.008,0.017
tic-tac-toe,C5.0,0.1,0.3,0.991,0.979,0.021,0.008,0.017
tic-tac-toe,C5.0,0.1,0.4,0.991,0.979,0.021,0.008,0.017
tic-tac-toe,C5.0,0.1,0.5,0.986,0.97,0.03,0.008,0.017
tic-tac-toe,C5.0,0.1,0.6,0.983,0.963,0.037,0.006,0.012
tic-tac-toe,C5.0,0.1,0.7,0.98,0.956,0.044,0.004,0.009
tic-tac-toe,C5.0,0.1,0.75,0.98,0.956,0.044,0.004,0.009
tic-tac-toe,C5.0,0.1,0.8,0.979,0.953,0.047,0.005,0.011
tic-tac-toe,C5.0,0.1,0.9,0.976,0.946,0.054,0.005,0.01
tic-tac-toe,C5.0,0.1,1,0.974,0.942,0.058,0.004,0.009
tic-tac-toe,C5.0,0.2,0.1,0.996,0.99,0.01,0.007,0.016
tic-tac-toe,C5.0,0.2,0.2,0.99,0.976,0.024,0.011,0.025
tic-tac-toe,C5.0,0.2,0.25,0.986,0.969,0.031,0.015,0.034
tic-tac-toe,C5.0,0.2,0.3,0.984,0.964,0.036,0.018,0.042
tic-tac-toe,C5.0,0.2,0.4,0.982,0.959,0.041,0.018,0.041
tic-tac-toe,C5.0,0.2,0.5,0.98,0.955,0.045,0.015,0.036
tic-tac-toe,C5.0,0.2,0.6,0.975,0.943,0.057,0.016,0.037
tic-tac-toe,C5.0,0.2,0.7,0.968,0.926,0.074,0.015,0.035
tic-tac-toe,C5.0,0.2,0.75,0.966,0.922,0.078,0.017,0.039
tic-tac-toe,C5.0,0.2,0.8,0.961,0.913,0.087,0.015,0.035
tic-tac-toe,C5.0,0.2,0.9,0.959,0.908,0.092,0.013,0.031
tic-tac-toe,C5.0,0.2,1,0.958,0.906,0.094,0.013,0.03
tic-tac-toe,C5.0,0.3,0.1,0.994,0.986,0.014,0.004,0.01
tic-tac-toe,C5.0,0.3,0.2,0.99,0.976,0.024,0.005,0.012
tic-tac-toe,C5.0,0.3,0.25,0.983,0.962,0.038,0.009,0.019
tic-tac-toe,C5.0,0.3,0.3,0.981,0.957,0.043,0.009,0.02
tic-tac-toe,C5.0,0.3,0.4,0.976,0.945,0.055,0.009,0.02
tic-tac-toe,C5.0,0.3,0.5,0.972,0.936,0.064,0.008,0.019
tic-tac-toe,C5.0,0.3,0.6,0.968,0.926,0.074,0.007,0.016
tic-tac-toe,C5.0,0.3,0.7,0.964,0.919,0.081,0.01,0.025
tic-tac-toe,C5.0,0.3,0.75,0.961,0.912,0.088,0.01,0.024
tic-tac-toe,C5.0,0.3,0.8,0.959,0.907,0.093,0.011,0.027
tic-tac-toe,C5.0,0.3,0.9,0.955,0.898,0.102,0.012,0.028
tic-tac-toe,C5.0,0.3,1,0.952,0.891,0.109,0.014,0.031
tic-tac-toe,JRip,0.1,0.1,0.998,0.995,0.005,0.003,0.007
tic-tac-toe,JRip,0.1,0.2,0.994,0.986,0.014,0.004,0.01
tic-tac-toe,JRip,0.1,0.25,0.993,0.984,0.016,0.005,0.011
tic-tac-toe,JRip,0.1,0.3,0.993,0.984,0.016,0.005,0.011
tic-tac-toe,JRip,0.1,0.4,0.991,0.979,0.021,0.006,0.013
tic-tac-toe,JRip,0.1,0.5,0.985,0.967,0.033,0.009,0.019
tic-tac-toe,JRip,0.1,0.6,0.982,0.961,0.039,0.007,0.016
tic-tac-toe,JRip,0.1,0.7,0.979,0.954,0.046,0.005,0.011
tic-tac-toe,JRip,0.1,0.75,0.976,0.946,0.054,0.006,0.014
tic-tac-toe,JRip,0.1,0.8,0.976,0.946,0.054,0.006,0.014
tic-tac-toe,JRip,0.1,0.9,0.974,0.942,0.058,0.006,0.015
tic-tac-toe,JRip,0.1,1,0.971,0.935,0.065,0.008,0.018
tic-tac-toe,JRip,0.2,0.1,0.993,0.983,0.017,0.006,0.014
tic-tac-toe,JRip,0.2,0.2,0.989,0.974,0.026,0.004,0.01
tic-tac-toe,JRip,0.2,0.25,0.986,0.97,0.03,0.006,0.013
tic-tac-toe,JRip,0.2,0.3,0.984,0.965,0.035,0.004,0.008
tic-tac-toe,JRip,0.2,0.4,0.978,0.951,0.049,0.004,0.009
tic-tac-toe,JRip,0.2,0.5,0.975,0.943,0.057,0.004,0.01
tic-tac-toe,JRip,0.2,0.6,0.971,0.934,0.066,0.006,0.015
tic-tac-toe,JRip,0.2,0.7,0.968,0.926,0.074,0.008,0.021
tic-tac-toe,JRip,0.2,0.75,0.967,0.924,0.076,0.011,0.026
tic-tac-toe,JRip,0.2,0.8,0.965,0.92,0.08,0.012,0.03
tic-tac-toe,JRip,0.2,0.9,0.955,0.899,0.101,0.016,0.038
tic-tac-toe,JRip,0.2,1,0.951,0.889,0.111,0.014,0.034
tic-tac-toe,JRip,0.3,0.1,0.993,0.984,0.016,0.005,0.011
tic-tac-toe,JRip,0.3,0.2,0.989,0.974,0.026,0.006,0.012
tic-tac-toe,JRip,0.3,0.25,0.984,0.965,0.035,0.006,0.014
tic-tac-toe,JRip,0.3,0.3,0.979,0.953,0.047,0.007,0.017
tic-tac-toe,JRip,0.3,0.4,0.973,0.939,0.061,0.007,0.015
tic-tac-toe,JRip,0.3,0.5,0.969,0.93,0.07,0.005,0.013
tic-tac-toe,JRip,0.3,0.6,0.961,0.913,0.087,0.006,0.013
tic-tac-toe,JRip,0.3,0.7,0.956,0.901,0.099,0.008,0.019
tic-tac-toe,JRip,0.3,0.75,0.954,0.897,0.103,0.007,0.016
tic-tac-toe,JRip,0.3,0.8,0.952,0.892,0.108,0.005,0.009
tic-tac-toe,JRip,0.3,0.9,0.949,0.885,0.115,0.006,0.014
tic-tac-toe,JRip,0.3,1,0.947,0.881,0.119,0.007,0.016
tic-tac-toe,PART,0.1,0.1,0.999,0.998,0.002,0.002,0.005
tic-tac-toe,PART,0.1,0.2,0.997,0.993,0.007,0.005,0.01
tic-tac-toe,PART,0.1,0.25,0.996,0.991,0.009,0.004,0.01
tic-tac-toe,PART,0.1,0.3,0.994,0.986,0.014,0.004,0.01
tic-tac-toe,PART,0.1,0.4,0.993,0.984,0.016,0.005,0.011
tic-tac-toe,PART,0.1,0.5,0.99,0.976,0.024,0.004,0.009
tic-tac-toe,PART,0.1,0.6,0.98,0.955,0.045,0.004,0.01
tic-tac-toe,PART,0.1,0.7,0.98,0.955,0.045,0.004,0.01
tic-tac-toe,PART,0.1,0.75,0.98,0.955,0.045,0.004,0.01
tic-tac-toe,PART,0.1,0.8,0.978,0.951,0.049,0.004,0.01
tic-tac-toe,PART,0.1,0.9,0.976,0.946,0.054,0.003,0.006
tic-tac-toe,PART,0.1,1,0.975,0.944,0.056,0.004,0.01
tic-tac-toe,PART,0.2,0.1,0.995,0.988,0.012,0.005,0.012
tic-tac-toe,PART,0.2,0.2,0.992,0.981,0.019,0.006,0.014
tic-tac-toe,PART,0.2,0.25,0.988,0.972,0.028,0.011,0.026
tic-tac-toe,PART,0.2,0.3,0.985,0.967,0.033,0.013,0.031
tic-tac-toe,PART,0.2,0.4,0.983,0.963,0.037,0.018,0.041
tic-tac-toe,PART,0.2,0.5,0.981,0.958,0.042,0.019,0.043
tic-tac-toe,PART,0.2,0.6,0.974,0.942,0.058,0.02,0.047
tic-tac-toe,PART,0.2,0.7,0.969,0.93,0.07,0.023,0.053
tic-tac-toe,PART,0.2,0.75,0.968,0.928,0.072,0.022,0.052
tic-tac-toe,PART,0.2,0.8,0.967,0.926,0.074,0.022,0.05
tic-tac-toe,PART,0.2,0.9,0.96,0.912,0.088,0.023,0.052
tic-tac-toe,PART,0.2,1,0.954,0.898,0.102,0.02,0.047
tic-tac-toe,PART,0.3,0.1,0.994,0.986,0.014,0.009,0.02
tic-tac-toe,PART,0.3,0.2,0.987,0.972,0.028,0.012,0.027
tic-tac-toe,PART,0.3,0.25,0.985,0.967,0.033,0.014,0.031
tic-tac-toe,PART,0.3,0.3,0.977,0.949,0.051,0.015,0.034
tic-tac-toe,PART,0.3,0.4,0.971,0.935,0.065,0.012,0.027
tic-tac-toe,PART,0.3,0.5,0.968,0.927,0.073,0.013,0.029
tic-tac-toe,PART,0.3,0.6,0.959,0.909,0.091,0.015,0.034
tic-tac-toe,PART,0.3,0.7,0.956,0.902,0.098,0.011,0.024
tic-tac-toe,PART,0.3,0.75,0.955,0.9,0.1,0.012,0.027
tic-tac-toe,PART,0.3,0.8,0.954,0.898,0.102,0.013,0.028
tic-tac-toe,PART,0.3,0.9,0.951,0.891,0.109,0.014,0.031
tic-tac-toe,PART,0.3,1,0.945,0.877,0.123,0.014,0.032
tic-tac-toe,bayesglm,0.1,0.1,0.996,0.99,0.01,0.004,0.01
tic-tac-toe,bayesglm,0.1,0.2,0.99,0.976,0.024,0.01,0.022
tic-tac-toe,bayesglm,0.1,0.25,0.99,0.976,0.024,0.01,0.022
tic-tac-toe,bayesglm,0.1,0.3,0.989,0.974,0.026,0.012,0.027
tic-tac-toe,bayesglm,0.1,0.4,0.981,0.958,0.042,0.014,0.031
tic-tac-toe,bayesglm,0.1,0.5,0.978,0.951,0.049,0.014,0.031
tic-tac-toe,bayesglm,0.1,0.6,0.974,0.941,0.059,0.015,0.035
tic-tac-toe,bayesglm,0.1,0.7,0.97,0.932,0.068,0.018,0.041
tic-tac-toe,bayesglm,0.1,0.75,0.97,0.932,0.068,0.018,0.041
tic-tac-toe,bayesglm,0.1,0.8,0.969,0.93,0.07,0.018,0.042
tic-tac-toe,bayesglm,0.1,0.9,0.962,0.916,0.084,0.014,0.031
tic-tac-toe,bayesglm,0.1,1,0.959,0.909,0.091,0.015,0.034
tic-tac-toe,bayesglm,0.2,0.1,0.994,0.986,0.014,0.004,0.01
tic-tac-toe,bayesglm,0.2,0.2,0.982,0.96,0.04,0.005,0.011
tic-tac-toe,bayesglm,0.2,0.25,0.982,0.96,0.04,0.005,0.011
