dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
phoneme,JRip,0.1,0.2,0.996,0.992,0.008,0.002,0.005
phoneme,JRip,0.1,0.25,0.996,0.991,0.009,0.002,0.005
phoneme,JRip,0.1,0.3,0.995,0.99,0.01,0.003,0.005
phoneme,JRip,0.1,0.4,0.993,0.985,0.015,0.003,0.006
phoneme,JRip,0.1,0.5,0.991,0.982,0.018,0.004,0.008
phoneme,JRip,0.1,0.6,0.988,0.976,0.024,0.005,0.011
phoneme,JRip,0.1,0.7,0.986,0.972,0.028,0.005,0.01
phoneme,JRip,0.1,0.75,0.984,0.968,0.032,0.006,0.012
phoneme,JRip,0.1,0.8,0.983,0.966,0.034,0.006,0.013
phoneme,JRip,0.1,0.9,0.982,0.963,0.037,0.007,0.014
phoneme,JRip,0.1,1,0.98,0.961,0.039,0.008,0.015
phoneme,JRip,0.2,0.1,0.996,0.992,0.008,0.002,0.005
phoneme,JRip,0.2,0.2,0.993,0.985,0.015,0.004,0.007
phoneme,JRip,0.2,0.25,0.991,0.982,0.018,0.005,0.01
phoneme,JRip,0.2,0.3,0.989,0.977,0.023,0.004,0.008
phoneme,JRip,0.2,0.4,0.985,0.971,0.029,0.006,0.012
phoneme,JRip,0.2,0.5,0.981,0.962,0.038,0.009,0.018
phoneme,JRip,0.2,0.6,0.977,0.954,0.046,0.01,0.02
phoneme,JRip,0.2,0.7,0.972,0.944,0.056,0.01,0.02
phoneme,JRip,0.2,0.75,0.97,0.939,0.061,0.011,0.022
phoneme,JRip,0.2,0.8,0.968,0.935,0.065,0.011,0.022
phoneme,JRip,0.2,0.9,0.964,0.928,0.072,0.012,0.023
phoneme,JRip,0.2,1,0.962,0.923,0.077,0.011,0.022
phoneme,JRip,0.3,0.1,0.994,0.988,0.012,0.004,0.008
phoneme,JRip,0.3,0.2,0.988,0.976,0.024,0.005,0.011
phoneme,JRip,0.3,0.25,0.986,0.971,0.029,0.005,0.009
phoneme,JRip,0.3,0.3,0.983,0.965,0.035,0.006,0.012
phoneme,JRip,0.3,0.4,0.977,0.954,0.046,0.006,0.013
phoneme,JRip,0.3,0.5,0.972,0.943,0.057,0.009,0.017
phoneme,JRip,0.3,0.6,0.966,0.931,0.069,0.007,0.015
phoneme,JRip,0.3,0.7,0.96,0.919,0.081,0.008,0.015
phoneme,JRip,0.3,0.75,0.958,0.915,0.085,0.007,0.014
phoneme,JRip,0.3,0.8,0.956,0.911,0.089,0.008,0.016
phoneme,JRip,0.3,0.9,0.951,0.901,0.099,0.008,0.016
phoneme,JRip,0.3,1,0.946,0.89,0.11,0.009,0.018
phoneme,PART,0.1,0.1,0.997,0.994,0.006,0.002,0.003
phoneme,PART,0.1,0.2,0.994,0.988,0.012,0.003,0.006
phoneme,PART,0.1,0.25,0.993,0.986,0.014,0.003,0.006
phoneme,PART,0.1,0.3,0.992,0.983,0.017,0.004,0.008
phoneme,PART,0.1,0.4,0.988,0.976,0.024,0.004,0.007
phoneme,PART,0.1,0.5,0.985,0.97,0.03,0.003,0.006
phoneme,PART,0.1,0.6,0.983,0.965,0.035,0.004,0.008
phoneme,PART,0.1,0.7,0.979,0.957,0.043,0.006,0.012
phoneme,PART,0.1,0.75,0.978,0.955,0.045,0.006,0.011
