"","2","3","4","7","8","9","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26"
"2",0,0.872655575632604,0.388091415888967,0.268823533796607,0.942779249343282,4.17506616115694,0.381679339482999,1.61743757724685,2.72369440504379,1.47264786801353,5.61433048097644,3.28281505177963,1.6057705875206,2.28565078735688,1.11736138730196,2.30354335767115,0.935153360072577,2.92128432171558,0.556387259645336,3.82428016019827,0.508218541650187,3.63511012981181
"3",0.872655575632604,0,0.498829956923405,0.738407835015085,0.140147522287155,4.14741915785972,0.491461629324127,1.71018481852766,2.88801818748362,0.706263051498744,5.58831418087132,3.08674839661174,1.10569511804985,1.81383235777328,0.759168344569167,1.43911494673866,0.884758876243934,2.88402263543616,0.334886783552478,3.01524540700189,0.875725345294813,2.77163869936358
"4",0.388091415888967,0.498829956923405,0,0.361285557795107,0.590782379842515,4.14164622981243,0.093026518770198,1.60952303599144,2.75950919862402,1.15560506995355,5.65499244094139,3.20588517994046,1.40436669607907,2.11318629794844,0.945386705644553,1.937897958542,0.882502457553084,2.86988464210709,0.237321757800219,3.49771323732237,0.61262105463452,3.27045421332217
"7",0.268823533796607,0.738407835015085,0.361285557795107,0,0.773824126595342,4.16012772104485,0.292762545492172,1.59551738505533,2.75434977848156,1.25615133156886,5.41539761007772,3.13994310501875,1.3429961028456,2.01779194443386,0.85324731678359,2.1250148319972,0.668701465608447,2.91228103768207,0.403734050833781,3.60080633135834,0.275902619773388,3.44953252454121
"8",0.942779249343282,0.140147522287155,0.590782379842515,0.773824126595342,0,4.1536731997778,0.564047407483728,1.72807627548587,2.91856752764932,0.577995327163443,5.48224887929732,3.02516987126472,0.967176742544837,1.67412667844765,0.641608216333972,1.36128067594587,0.805698233710371,2.90028727404067,0.386792690401934,2.90758515200258,0.868171423319631,2.69236400825568
"9",4.17506616115694,4.14741915785972,4.14164622981243,4.16012772104485,4.1536731997778,0,4.14039229033695,2.56648067608005,4.99607140930862,4.24225927659005,6.93262291819671,5.18061044888726,4.3112422682963,4.56392314324782,4.20884570883761,4.48606798138974,4.20911372254242,1.28317283576167,4.13675175350639,5.28245791623397,4.18381490675897,5.15056478040654
"10",0.381679339482999,0.491461629324127,0.093026518770198,0.292762545492172,0.564047407483728,4.14039229033695,0,1.59998809813549,2.76384353083195,1.11261016937469,5.57363154558883,3.16265721226871,1.32978657286934,2.03543945975129,0.863532706669195,1.92300307824169,0.790093782566284,2.87338135035563,0.18328827954636,3.46161700858481,0.528541422288819,3.25511154141774
"11",1.61743757724685,1.71018481852766,1.60952303599144,1.59551738505533,1.72807627548587,2.56648067608005,1.59998809813549,0,3.18177226072859,1.98334304925097,5.70220754374489,3.52272771343255,2.06944937495828,2.56642011601412,1.79860710576343,2.58205616541373,1.73865966792952,1.33670579595804,1.61771254430772,3.87661309677123,1.6335373559547,3.71959813251033
"12",2.72369440504379,2.88801818748362,2.75950919862402,2.75434977848156,2.91856752764932,4.99607140930862,2.76384353083195,3.18177226072859,0,3.16078060711312,5.0772053228324,2.01910231787675,3.24715990873204,3.66681021975701,3.00853852094314,3.63634656521153,2.93740419942155,4.00145386789312,2.80288683226751,4.80611240108347,2.80238913564206,4.63006869037926
"13",1.47264786801353,0.706263051498744,1.15560506995355,1.25615133156886,0.577995327163443,4.24225927659005,1.11261016937469,1.98334304925097,3.16078060711312,0,5.23001634421564,2.89214214824205,0.602014350221337,1.21683169379378,0.63655610591356,0.925462809657596,0.959109157840357,3.04594024267514,0.929358721567176,2.35172351947471,1.2482351741744,2.21295280092711
"15",5.61433048097644,5.58831418087132,5.65499244094139,5.41539761007772,5.48224887929732,6.93262291819671,5.57363154558883,5.70220754374489,5.0772053228324,5.23001634421564,0,3.48240769770295,4.73052602735386,4.29567295344336,4.93885004980244,5.62432078092466,4.90223906042221,6.38508885193789,5.50569565534927,5.42189639431784,5.18210766098507,5.99215304307873
"16",3.28281505177963,3.08674839661174,3.20588517994046,3.13994310501875,3.02516987126472,5.18061044888726,3.16265721226871,3.52272771343255,2.01910231787675,2.89214214824205,3.48240769770295,0,2.74555243210428,2.75720624235358,2.820769768203,3.17668261960764,2.86962050326842,4.29299990339207,3.09335619738522,3.66608327767488,3.04987975287286,3.79001666363804
"17",1.6057705875206,1.10569511804985,1.40436669607907,1.3429961028456,0.967176742544837,4.3112422682963,1.32978657286934,2.06944937495828,3.24715990873204,0.602014350221337,4.73052602735386,2.74555243210428,0,0.714344777770732,0.490122214696417,1.34302081519795,0.767844508923235,3.17064796905054,1.1706737715764,2.40357723855692,1.20843672048228,2.46507986787278
"18",2.28565078735688,1.81383235777328,2.11318629794844,2.01779194443386,1.67412667844765,4.56392314324782,2.03543945975129,2.56642011601412,3.66681021975701,1.21683169379378,4.29567295344336,2.75720624235358,0.714344777770732,0,1.17595676948929,1.6175208384812,1.37924296364284,3.53666106491725,1.88179502889333,2.10325081968033,1.84212803041759,2.39823858156302
"19",1.11736138730196,0.759168344569167,0.945386705644553,0.85324731678359,0.641608216333972,4.20884570883761,0.863532706669195,1.79860710576343,3.00853852094314,0.63655610591356,4.93885004980244,2.820769768203,0.490122214696417,1.17595676948929,0,1.5539932478311,0.334941832901943,3.01297210004152,0.722921667952542,2.83233360422048,0.728543527329193,2.80046297158706
"20",2.30354335767115,1.43911494673866,1.937897958542,2.1250148319972,1.36128067594587,4.48606798138974,1.92300307824169,2.58205616541373,3.63634656521153,0.925462809657596,5.62432078092466,3.17668261960764,1.34302081519795,1.6175208384812,1.5539932478311,0,1.88262941166512,3.36827551399923,1.74806347370018,1.66686536727885,2.15824519873927,1.33261143940916
"21",0.935153360072577,0.884758876243934,0.882502457553084,0.668701465608447,0.805698233710371,4.20911372254242,0.790093782566284,1.73865966792952,2.93740419942155,0.959109157840357,4.90223906042221,2.86962050326842,0.767844508923235,1.37924296364284,0.334941832901943,1.88262941166512,0,3.01463396219263,0.712126142150426,3.15374376375963,0.463091408380101,3.13538231279039
"22",2.92128432171558,2.88402263543616,2.86988464210709,2.91228103768207,2.90028727404067,1.28317283576167,2.87338135035563,1.33670579595804,4.00145386789312,3.04594024267514,6.38508885193789,4.29299990339207,3.17064796905054,3.53666106491725,3.01297210004152,3.36827551399923,3.01463396219263,0,2.87276891111312,4.41363360551846,2.96120995079891,4.22353840617331
"23",0.556387259645336,0.334886783552478,0.237321757800219,0.403734050833781,0.386792690401934,4.13675175350639,0.18328827954636,1.61771254430772,2.80288683226751,0.929358721567176,5.50569565534927,3.09335619738522,1.1706737715764,1.88179502889333,0.722921667952542,1.74806347370018,0.712126142150426,2.87276891111312,0,3.27847792157083,0.568527875891321,3.07904912422398
"24",3.82428016019827,3.01524540700189,3.49771323732237,3.60080633135834,2.90758515200258,5.28245791623397,3.46161700858481,3.87661309677123,4.80611240108347,2.35172351947471,5.42189639431784,3.66608327767488,2.40357723855692,2.10325081968033,2.83233360422048,1.66686536727885,3.15374376375963,4.41363360551846,3.27847792157083,0,3.54957382346073,0.812133401504082
"25",0.508218541650187,0.875725345294813,0.61262105463452,0.275902619773388,0.868171423319631,4.18381490675897,0.528541422288819,1.6335373559547,2.80238913564206,1.2482351741744,5.18210766098507,3.04987975287286,1.20843672048228,1.84212803041759,0.728543527329193,2.15824519873927,0.463091408380101,2.96120995079891,0.568527875891321,3.54957382346073,0,3.46118788914469
"26",3.63511012981181,2.77163869936358,3.27045421332217,3.44953252454121,2.69236400825568,5.15056478040654,3.25511154141774,3.71959813251033,4.63006869037926,2.21295280092711,5.99215304307873,3.79001666363804,2.46507986787278,2.39823858156302,2.80046297158706,1.33261143940916,3.13538231279039,4.22353840617331,3.07904912422398,0.812133401504082,3.46118788914469,0
