dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
vehicle,C5.0,0.1,0.1,0.999,0.998,0.002,0.003,0.004
vehicle,C5.0,0.1,0.2,0.998,0.997,0.003,0.003,0.004
vehicle,C5.0,0.1,0.25,0.995,0.994,0.006,0.005,0.007
vehicle,C5.0,0.1,0.3,0.995,0.994,0.006,0.005,0.007
vehicle,C5.0,0.1,0.4,0.995,0.994,0.006,0.005,0.007
vehicle,C5.0,0.1,0.5,0.995,0.994,0.006,0.005,0.007
vehicle,C5.0,0.1,0.6,0.994,0.992,0.008,0.007,0.01
vehicle,C5.0,0.1,0.7,0.993,0.99,0.01,0.006,0.009
vehicle,C5.0,0.1,0.75,0.992,0.989,0.011,0.007,0.009
vehicle,C5.0,0.1,0.8,0.989,0.986,0.014,0.009,0.012
vehicle,C5.0,0.1,0.9,0.988,0.984,0.016,0.008,0.011
vehicle,C5.0,0.1,1,0.987,0.983,0.017,0.009,0.012
vehicle,C5.0,0.2,0.1,0.996,0.995,0.005,0.003,0.004
vehicle,C5.0,0.2,0.2,0.992,0.989,0.011,0.005,0.007
vehicle,C5.0,0.2,0.25,0.989,0.986,0.014,0.006,0.009
vehicle,C5.0,0.2,0.3,0.988,0.984,0.016,0.006,0.008
vehicle,C5.0,0.2,0.4,0.987,0.983,0.017,0.005,0.007
vehicle,C5.0,0.2,0.5,0.983,0.978,0.022,0.008,0.01
vehicle,C5.0,0.2,0.6,0.982,0.976,0.024,0.007,0.01
vehicle,C5.0,0.2,0.7,0.975,0.967,0.033,0.013,0.018
vehicle,C5.0,0.2,0.75,0.974,0.965,0.035,0.015,0.021
vehicle,C5.0,0.2,0.8,0.973,0.964,0.036,0.015,0.02
vehicle,C5.0,0.2,0.9,0.973,0.964,0.036,0.015,0.02
vehicle,C5.0,0.2,1,0.969,0.959,0.041,0.015,0.021
vehicle,C5.0,0.3,0.1,0.995,0.994,0.006,0.011,0.014
vehicle,C5.0,0.3,0.2,0.991,0.987,0.013,0.012,0.016
vehicle,C5.0,0.3,0.25,0.987,0.983,0.017,0.013,0.017
