dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
cmc,C5.0,0.1,0.1,0.994,0.986,0.014,0.004,0.009
cmc,C5.0,0.1,0.2,0.986,0.97,0.03,0.008,0.015
cmc,C5.0,0.1,0.25,0.986,0.968,0.032,0.008,0.016
cmc,C5.0,0.1,0.3,0.982,0.958,0.042,0.007,0.013
cmc,C5.0,0.1,0.4,0.976,0.946,0.054,0.008,0.016
cmc,C5.0,0.1,0.5,0.974,0.939,0.061,0.006,0.014
cmc,C5.0,0.1,0.6,0.972,0.936,0.064,0.007,0.015
cmc,C5.0,0.1,0.7,0.968,0.926,0.074,0.006,0.014
cmc,C5.0,0.1,0.75,0.966,0.92,0.08,0.007,0.021
cmc,C5.0,0.1,0.8,0.964,0.915,0.085,0.009,0.028
cmc,C5.0,0.1,0.9,0.956,0.895,0.105,0.009,0.029
cmc,C5.0,0.1,1,0.952,0.886,0.114,0.011,0.03
cmc,C5.0,0.2,0.1,0.992,0.981,0.019,0.006,0.014
cmc,C5.0,0.2,0.2,0.988,0.972,0.028,0.008,0.019
cmc,C5.0,0.2,0.25,0.984,0.963,0.037,0.011,0.026
cmc,C5.0,0.2,0.3,0.98,0.955,0.045,0.009,0.02
cmc,C5.0,0.2,0.4,0.974,0.939,0.061,0.008,0.018
cmc,C5.0,0.2,0.5,0.966,0.922,0.078,0.006,0.011
cmc,C5.0,0.2,0.6,0.962,0.912,0.088,0.008,0.019
cmc,C5.0,0.2,0.7,0.957,0.898,0.102,0.004,0.02
cmc,C5.0,0.2,0.75,0.953,0.889,0.111,0.008,0.03
cmc,C5.0,0.2,0.8,0.949,0.879,0.121,0.009,0.031
cmc,C5.0,0.2,0.9,0.94,0.859,0.141,0.008,0.027
cmc,C5.0,0.2,1,0.936,0.849,0.151,0.009,0.03
cmc,C5.0,0.3,0.1,0.984,0.965,0.035,0.009,0.019
cmc,C5.0,0.3,0.2,0.974,0.942,0.058,0.006,0.01
cmc,C5.0,0.3,0.25,0.972,0.937,0.063,0.007,0.011
cmc,C5.0,0.3,0.3,0.969,0.929,0.071,0.005,0.01
cmc,C5.0,0.3,0.4,0.961,0.911,0.089,0.011,0.022
cmc,C5.0,0.3,0.5,0.953,0.893,0.107,0.016,0.035
cmc,C5.0,0.3,0.6,0.946,0.877,0.123,0.017,0.035
cmc,C5.0,0.3,0.7,0.938,0.857,0.143,0.02,0.046
cmc,C5.0,0.3,0.75,0.935,0.85,0.15,0.019,0.045
cmc,C5.0,0.3,0.8,0.927,0.832,0.168,0.018,0.039
cmc,C5.0,0.3,0.9,0.916,0.807,0.193,0.017,0.036
cmc,C5.0,0.3,1,0.912,0.798,0.202,0.019,0.037
cmc,C5.0,0.4,0.1,0.984,0.965,0.035,0.009,0.02
cmc,C5.0,0.4,0.2,0.976,0.946,0.054,0.01,0.023
cmc,C5.0,0.4,0.25,0.973,0.939,0.061,0.012,0.028
cmc,C5.0,0.4,0.3,0.969,0.929,0.071,0.012,0.027
cmc,C5.0,0.4,0.4,0.96,0.909,0.091,0.014,0.032
cmc,C5.0,0.4,0.5,0.95,0.886,0.114,0.014,0.035
cmc,C5.0,0.4,0.6,0.94,0.863,0.137,0.016,0.042
cmc,C5.0,0.4,0.7,0.929,0.837,0.163,0.016,0.041
cmc,C5.0,0.4,0.75,0.925,0.829,0.171,0.018,0.045
cmc,C5.0,0.4,0.8,0.918,0.812,0.188,0.021,0.048
cmc,C5.0,0.4,0.9,0.906,0.782,0.218,0.016,0.041
cmc,C5.0,0.4,1,0.898,0.764,0.236,0.019,0.049
cmc,C5.0,0.5,0.1,0.987,0.97,0.03,0.006,0.014
cmc,C5.0,0.5,0.2,0.972,0.936,0.064,0.011,0.027
cmc,C5.0,0.5,0.25,0.965,0.919,0.081,0.009,0.022
cmc,C5.0,0.5,0.3,0.959,0.907,0.093,0.01,0.024
cmc,C5.0,0.5,0.4,0.949,0.885,0.115,0.015,0.032
