dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
monks-problems-2,C5.0,0.1,0.1,0.982,0.959,0.041,0.018,0.04
monks-problems-2,C5.0,0.1,0.2,0.968,0.93,0.07,0.016,0.035
monks-problems-2,C5.0,0.1,0.25,0.96,0.911,0.089,0.016,0.036
monks-problems-2,C5.0,0.1,0.3,0.952,0.893,0.107,0.016,0.036
monks-problems-2,C5.0,0.1,0.4,0.933,0.852,0.148,0.022,0.049
monks-problems-2,C5.0,0.1,0.5,0.918,0.82,0.18,0.025,0.054
monks-problems-2,C5.0,0.1,0.6,0.905,0.789,0.211,0.028,0.063
monks-problems-2,C5.0,0.1,0.7,0.895,0.766,0.234,0.032,0.072
monks-problems-2,C5.0,0.1,0.75,0.887,0.749,0.251,0.038,0.084
monks-problems-2,C5.0,0.1,0.8,0.875,0.723,0.277,0.033,0.073
monks-problems-2,C5.0,0.1,0.9,0.86,0.692,0.308,0.036,0.075
monks-problems-2,C5.0,0.1,1,0.845,0.659,0.341,0.038,0.08
monks-problems-2,C5.0,0.2,0.1,0.987,0.97,0.03,0.007,0.017
monks-problems-2,C5.0,0.2,0.2,0.967,0.926,0.074,0.016,0.034
monks-problems-2,C5.0,0.2,0.25,0.958,0.907,0.093,0.006,0.012
monks-problems-2,C5.0,0.2,0.3,0.947,0.881,0.119,0.02,0.044
monks-problems-2,C5.0,0.2,0.4,0.933,0.852,0.148,0.024,0.055
monks-problems-2,C5.0,0.2,0.5,0.925,0.834,0.166,0.026,0.057
monks-problems-2,C5.0,0.2,0.6,0.902,0.78,0.22,0.032,0.073
monks-problems-2,C5.0,0.2,0.7,0.89,0.755,0.245,0.033,0.074
monks-problems-2,C5.0,0.2,0.75,0.885,0.745,0.255,0.039,0.087
monks-problems-2,C5.0,0.2,0.8,0.882,0.737,0.263,0.037,0.083
monks-problems-2,C5.0,0.2,0.9,0.864,0.699,0.301,0.033,0.074
monks-problems-2,C5.0,0.2,1,0.845,0.659,0.341,0.032,0.071
monks-problems-2,C5.0,0.3,0.1,0.98,0.955,0.045,0.014,0.031
monks-problems-2,C5.0,0.3,0.2,0.96,0.911,0.089,0.016,0.036
monks-problems-2,C5.0,0.3,0.25,0.955,0.899,0.101,0.018,0.041
monks-problems-2,C5.0,0.3,0.3,0.938,0.862,0.138,0.02,0.046
monks-problems-2,C5.0,0.3,0.4,0.923,0.829,0.171,0.026,0.06
monks-problems-2,C5.0,0.3,0.5,0.913,0.807,0.193,0.026,0.059
monks-problems-2,C5.0,0.3,0.6,0.888,0.751,0.249,0.024,0.056
monks-problems-2,C5.0,0.3,0.7,0.879,0.728,0.272,0.017,0.042
monks-problems-2,C5.0,0.3,0.75,0.872,0.713,0.287,0.019,0.046
monks-problems-2,C5.0,0.3,0.8,0.864,0.695,0.305,0.015,0.035
monks-problems-2,C5.0,0.3,0.9,0.847,0.658,0.342,0.011,0.026
monks-problems-2,C5.0,0.3,1,0.834,0.63,0.37,0.017,0.036
monks-problems-2,C5.0,0.4,0.1,0.983,0.963,0.037,0.012,0.027
monks-problems-2,C5.0,0.4,0.2,0.97,0.933,0.067,0.005,0.011
monks-problems-2,C5.0,0.4,0.25,0.963,0.918,0.082,0.007,0.017
monks-problems-2,C5.0,0.4,0.3,0.953,0.896,0.104,0.007,0.015
monks-problems-2,C5.0,0.4,0.4,0.947,0.881,0.119,0.009,0.02
monks-problems-2,C5.0,0.4,0.5,0.932,0.849,0.151,0.019,0.041
monks-problems-2,C5.0,0.4,0.6,0.912,0.803,0.197,0.027,0.06
monks-problems-2,C5.0,0.4,0.7,0.899,0.773,0.227,0.027,0.062
monks-problems-2,C5.0,0.4,0.75,0.892,0.758,0.242,0.032,0.072
monks-problems-2,C5.0,0.4,0.8,0.884,0.739,0.261,0.035,0.079
monks-problems-2,C5.0,0.4,0.9,0.872,0.714,0.286,0.032,0.072
monks-problems-2,C5.0,0.4,1,0.855,0.68,0.32,0.036,0.08
monks-problems-2,C5.0,0.5,0.1,0.98,0.956,0.044,0.009,0.021
monks-problems-2,C5.0,0.5,0.2,0.965,0.922,0.078,0.014,0.031
monks-problems-2,C5.0,0.5,0.25,0.958,0.907,0.093,0.013,0.03
monks-problems-2,C5.0,0.5,0.3,0.945,0.877,0.123,0.02,0.046
monks-problems-2,C5.0,0.5,0.4,0.935,0.853,0.147,0.025,0.059
monks-problems-2,C5.0,0.5,0.5,0.928,0.839,0.161,0.023,0.053
monks-problems-2,C5.0,0.5,0.6,0.905,0.786,0.214,0.022,0.052
monks-problems-2,C5.0,0.5,0.7,0.889,0.748,0.252,0.019,0.045
monks-problems-2,C5.0,0.5,0.75,0.877,0.723,0.277,0.027,0.059
monks-problems-2,C5.0,0.5,0.8,0.872,0.711,0.289,0.025,0.055
monks-problems-2,C5.0,0.5,0.9,0.864,0.692,0.308,0.025,0.054
monks-problems-2,C5.0,0.5,1,0.849,0.66,0.34,0.023,0.048
monks-problems-2,C5.0,0.6,0.1,0.977,0.948,0.052,0.015,0.033
monks-problems-2,C5.0,0.6,0.2,0.957,0.904,0.096,0.015,0.032
monks-problems-2,C5.0,0.6,0.25,0.948,0.885,0.115,0.012,0.027
monks-problems-2,C5.0,0.6,0.3,0.932,0.848,0.152,0.011,0.024
monks-problems-2,C5.0,0.6,0.4,0.92,0.823,0.177,0.015,0.034
monks-problems-2,C5.0,0.6,0.5,0.904,0.787,0.213,0.017,0.038
monks-problems-2,C5.0,0.6,0.6,0.884,0.741,0.259,0.026,0.058
monks-problems-2,C5.0,0.6,0.7,0.872,0.715,0.285,0.028,0.064
monks-problems-2,C5.0,0.6,0.75,0.867,0.704,0.296,0.032,0.071
monks-problems-2,C5.0,0.6,0.8,0.859,0.685,0.315,0.033,0.074
monks-problems-2,C5.0,0.6,0.9,0.83,0.625,0.375,0.041,0.087
monks-problems-2,C5.0,0.6,1,0.812,0.585,0.415,0.036,0.08
monks-problems-2,C5.0,0.7,0.1,0.978,0.952,0.048,0.009,0.021
monks-problems-2,C5.0,0.7,0.2,0.958,0.907,0.093,0.017,0.037
monks-problems-2,C5.0,0.7,0.25,0.952,0.892,0.108,0.016,0.036
monks-problems-2,C5.0,0.7,0.3,0.94,0.867,0.133,0.009,0.021
monks-problems-2,C5.0,0.7,0.4,0.935,0.855,0.145,0.009,0.022
monks-problems-2,C5.0,0.7,0.5,0.917,0.815,0.185,0.008,0.02
monks-problems-2,C5.0,0.7,0.6,0.9,0.777,0.223,0.013,0.033
monks-problems-2,C5.0,0.7,0.7,0.887,0.747,0.253,0.016,0.04
monks-problems-2,C5.0,0.7,0.75,0.879,0.729,0.271,0.011,0.03
monks-problems-2,C5.0,0.7,0.8,0.872,0.714,0.286,0.01,0.03
monks-problems-2,C5.0,0.7,0.9,0.857,0.682,0.318,0.012,0.034
monks-problems-2,C5.0,0.7,1,0.849,0.663,0.337,0.018,0.049
monks-problems-2,C5.0,0.8,0.1,0.988,0.974,0.026,0.005,0.01
monks-problems-2,C5.0,0.8,0.2,0.97,0.933,0.067,0.009,0.022
monks-problems-2,C5.0,0.8,0.25,0.963,0.918,0.082,0.009,0.021
monks-problems-2,C5.0,0.8,0.3,0.955,0.9,0.1,0.009,0.021
monks-problems-2,C5.0,0.8,0.4,0.943,0.874,0.126,0.017,0.039
monks-problems-2,C5.0,0.8,0.5,0.932,0.849,0.151,0.021,0.047
monks-problems-2,C5.0,0.8,0.6,0.912,0.804,0.196,0.025,0.058
monks-problems-2,C5.0,0.8,0.7,0.905,0.789,0.211,0.025,0.055
monks-problems-2,C5.0,0.8,0.75,0.897,0.771,0.229,0.023,0.05
monks-problems-2,C5.0,0.8,0.8,0.89,0.756,0.244,0.021,0.048
monks-problems-2,C5.0,0.8,0.9,0.875,0.724,0.276,0.025,0.055
monks-problems-2,C5.0,0.8,1,0.862,0.694,0.306,0.026,0.054
monks-problems-2,C5.0,0.9,0.1,0.982,0.96,0.04,0.015,0.033
monks-problems-2,C5.0,0.9,0.2,0.972,0.938,0.062,0.022,0.047
monks-problems-2,C5.0,0.9,0.25,0.967,0.927,0.073,0.022,0.048
monks-problems-2,C5.0,0.9,0.3,0.955,0.901,0.099,0.02,0.044
monks-problems-2,C5.0,0.9,0.4,0.945,0.879,0.121,0.019,0.042
monks-problems-2,C5.0,0.9,0.5,0.935,0.857,0.143,0.02,0.043
monks-problems-2,C5.0,0.9,0.6,0.912,0.805,0.195,0.032,0.072
monks-problems-2,C5.0,0.9,0.7,0.895,0.767,0.233,0.032,0.073
monks-problems-2,C5.0,0.9,0.75,0.885,0.745,0.255,0.033,0.073
monks-problems-2,C5.0,0.9,0.8,0.875,0.723,0.277,0.034,0.077
monks-problems-2,C5.0,0.9,0.9,0.859,0.689,0.311,0.037,0.078
monks-problems-2,C5.0,0.9,1,0.84,0.648,0.352,0.037,0.081
monks-problems-2,C5.0,1,0.1,0.985,0.967,0.033,0.018,0.04
monks-problems-2,C5.0,1,0.2,0.963,0.919,0.081,0.024,0.053
monks-problems-2,C5.0,1,0.25,0.955,0.901,0.099,0.026,0.058
monks-problems-2,C5.0,1,0.3,0.943,0.875,0.125,0.028,0.062
monks-problems-2,C5.0,1,0.4,0.927,0.838,0.162,0.031,0.069
monks-problems-2,C5.0,1,0.5,0.91,0.803,0.197,0.03,0.066
monks-problems-2,C5.0,1,0.6,0.892,0.762,0.238,0.024,0.055
monks-problems-2,C5.0,1,0.7,0.877,0.729,0.271,0.033,0.075
monks-problems-2,C5.0,1,0.75,0.87,0.716,0.284,0.036,0.079
monks-problems-2,C5.0,1,0.8,0.865,0.706,0.294,0.034,0.075
monks-problems-2,C5.0,1,0.9,0.854,0.681,0.319,0.041,0.088
monks-problems-2,C5.0,1,1,0.845,0.662,0.338,0.045,0.098
monks-problems-2,JRip,0.1,0.1,0.988,0.971,0.029,0.014,0.03
monks-problems-2,JRip,0.1,0.2,0.973,0.929,0.071,0.016,0.026
monks-problems-2,JRip,0.1,0.25,0.967,0.907,0.093,0.019,0.041
monks-problems-2,JRip,0.1,0.3,0.965,0.904,0.096,0.019,0.039
monks-problems-2,JRip,0.1,0.4,0.953,0.864,0.136,0.02,0.04
monks-problems-2,JRip,0.1,0.5,0.942,0.826,0.174,0.02,0.03
monks-problems-2,JRip,0.1,0.6,0.925,0.785,0.215,0.038,0.038
monks-problems-2,JRip,0.1,0.7,0.907,0.722,0.278,0.048,0.077
monks-problems-2,JRip,0.1,0.75,0.9,0.694,0.306,0.046,0.085
monks-problems-2,JRip,0.1,0.8,0.895,0.682,0.318,0.052,0.086
monks-problems-2,JRip,0.1,0.9,0.873,0.603,0.397,0.055,0.073
monks-problems-2,JRip,0.1,1,0.863,0.564,0.436,0.056,0.035
monks-problems-2,JRip,0.2,0.1,0.992,0.98,0.02,0.01,0.023
monks-problems-2,JRip,0.2,0.2,0.977,0.938,0.062,0.016,0.028
monks-problems-2,JRip,0.2,0.25,0.972,0.923,0.077,0.014,0.015
monks-problems-2,JRip,0.2,0.3,0.968,0.914,0.086,0.015,0.016
monks-problems-2,JRip,0.2,0.4,0.953,0.871,0.129,0.024,0.032
monks-problems-2,JRip,0.2,0.5,0.943,0.844,0.156,0.03,0.037
monks-problems-2,JRip,0.2,0.6,0.93,0.806,0.194,0.038,0.041
monks-problems-2,JRip,0.2,0.7,0.913,0.761,0.239,0.054,0.072
monks-problems-2,JRip,0.2,0.75,0.907,0.736,0.264,0.055,0.072
