dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
phoneme,C5.0,0.1,0.1,0.996,0.992,0.008,0.003,0.005
phoneme,C5.0,0.1,0.2,0.991,0.981,0.019,0.004,0.007
phoneme,C5.0,0.1,0.25,0.988,0.977,0.023,0.005,0.01
phoneme,C5.0,0.1,0.3,0.984,0.968,0.032,0.006,0.013
phoneme,C5.0,0.1,0.4,0.98,0.96,0.04,0.006,0.013
phoneme,C5.0,0.1,0.5,0.976,0.951,0.049,0.007,0.015
phoneme,C5.0,0.1,0.6,0.972,0.944,0.056,0.007,0.014
phoneme,C5.0,0.1,0.7,0.968,0.937,0.063,0.009,0.018
phoneme,C5.0,0.1,0.75,0.967,0.934,0.066,0.008,0.017
phoneme,C5.0,0.1,0.8,0.965,0.93,0.07,0.01,0.019
phoneme,C5.0,0.1,0.9,0.962,0.925,0.075,0.009,0.019
phoneme,C5.0,0.1,1,0.959,0.917,0.083,0.008,0.017
phoneme,C5.0,0.2,0.1,0.994,0.989,0.011,0.001,0.003
phoneme,C5.0,0.2,0.2,0.986,0.972,0.028,0.004,0.007
phoneme,C5.0,0.2,0.25,0.983,0.966,0.034,0.005,0.009
phoneme,C5.0,0.2,0.3,0.979,0.958,0.042,0.005,0.01
phoneme,C5.0,0.2,0.4,0.972,0.944,0.056,0.004,0.009
phoneme,C5.0,0.2,0.5,0.963,0.926,0.074,0.005,0.009
phoneme,C5.0,0.2,0.6,0.957,0.914,0.086,0.005,0.009
phoneme,C5.0,0.2,0.7,0.95,0.899,0.101,0.006,0.013
phoneme,C5.0,0.2,0.75,0.945,0.89,0.11,0.006,0.013
phoneme,C5.0,0.2,0.8,0.94,0.88,0.12,0.007,0.014
phoneme,C5.0,0.2,0.9,0.935,0.869,0.131,0.009,0.018
phoneme,C5.0,0.2,1,0.93,0.86,0.14,0.01,0.02
phoneme,C5.0,0.3,0.1,0.994,0.987,0.013,0.002,0.004
phoneme,C5.0,0.3,0.2,0.984,0.967,0.033,0.002,0.004
phoneme,C5.0,0.3,0.25,0.98,0.961,0.039,0.003,0.006
phoneme,C5.0,0.3,0.3,0.976,0.952,0.048,0.004,0.007
phoneme,C5.0,0.3,0.4,0.968,0.935,0.065,0.006,0.012
phoneme,C5.0,0.3,0.5,0.957,0.913,0.087,0.007,0.014
phoneme,C5.0,0.3,0.6,0.949,0.898,0.102,0.008,0.015
phoneme,C5.0,0.3,0.7,0.941,0.882,0.118,0.01,0.019
phoneme,C5.0,0.3,0.75,0.937,0.874,0.126,0.01,0.02
phoneme,C5.0,0.3,0.8,0.933,0.866,0.134,0.01,0.02
phoneme,C5.0,0.3,0.9,0.927,0.854,0.146,0.009,0.018
phoneme,C5.0,0.3,1,0.918,0.836,0.164,0.009,0.017
phoneme,C5.0,0.4,0.1,0.991,0.983,0.017,0.001,0.002
phoneme,C5.0,0.4,0.2,0.981,0.962,0.038,0.002,0.005
phoneme,C5.0,0.4,0.25,0.976,0.952,0.048,0.002,0.003
phoneme,C5.0,0.4,0.3,0.971,0.942,0.058,0.005,0.01
phoneme,C5.0,0.4,0.4,0.961,0.921,0.079,0.007,0.014
phoneme,C5.0,0.4,0.5,0.947,0.893,0.107,0.008,0.015
phoneme,C5.0,0.4,0.6,0.936,0.872,0.128,0.01,0.019
phoneme,C5.0,0.4,0.7,0.927,0.854,0.146,0.012,0.024
phoneme,C5.0,0.4,0.75,0.923,0.845,0.155,0.012,0.024
phoneme,C5.0,0.4,0.8,0.916,0.832,0.168,0.013,0.026
phoneme,C5.0,0.4,0.9,0.907,0.814,0.186,0.015,0.03
phoneme,C5.0,0.4,1,0.898,0.795,0.205,0.015,0.03
phoneme,C5.0,0.5,0.1,0.989,0.978,0.022,0.004,0.007
phoneme,C5.0,0.5,0.2,0.974,0.949,0.051,0.009,0.018
phoneme,C5.0,0.5,0.25,0.967,0.933,0.067,0.011,0.023
phoneme,C5.0,0.5,0.3,0.961,0.921,0.079,0.014,0.028
phoneme,C5.0,0.5,0.4,0.948,0.895,0.105,0.016,0.033
phoneme,C5.0,0.5,0.5,0.934,0.868,0.132,0.017,0.033
phoneme,C5.0,0.5,0.6,0.925,0.849,0.151,0.014,0.028
phoneme,C5.0,0.5,0.7,0.915,0.828,0.172,0.015,0.031
phoneme,C5.0,0.5,0.75,0.909,0.818,0.182,0.012,0.024
phoneme,C5.0,0.5,0.8,0.902,0.804,0.196,0.012,0.024
phoneme,C5.0,0.5,0.9,0.89,0.778,0.222,0.011,0.022
phoneme,C5.0,0.5,1,0.876,0.752,0.248,0.009,0.018
phoneme,C5.0,0.6,0.1,0.991,0.982,0.018,0.003,0.006
phoneme,C5.0,0.6,0.2,0.978,0.955,0.045,0.004,0.007
phoneme,C5.0,0.6,0.25,0.971,0.942,0.058,0.005,0.009
phoneme,C5.0,0.6,0.3,0.963,0.926,0.074,0.007,0.014
phoneme,C5.0,0.6,0.4,0.951,0.902,0.098,0.008,0.015
phoneme,C5.0,0.6,0.5,0.935,0.869,0.131,0.007,0.014
phoneme,C5.0,0.6,0.6,0.924,0.847,0.153,0.009,0.019
phoneme,C5.0,0.6,0.7,0.91,0.819,0.181,0.009,0.019
phoneme,C5.0,0.6,0.75,0.903,0.804,0.196,0.01,0.019
phoneme,C5.0,0.6,0.8,0.898,0.794,0.206,0.009,0.018
phoneme,C5.0,0.6,0.9,0.886,0.771,0.229,0.009,0.019
phoneme,C5.0,0.6,1,0.872,0.743,0.257,0.009,0.019
phoneme,C5.0,0.7,0.1,0.989,0.978,0.022,0.003,0.006
phoneme,C5.0,0.7,0.2,0.976,0.952,0.048,0.005,0.009
phoneme,C5.0,0.7,0.25,0.969,0.938,0.062,0.006,0.012
phoneme,C5.0,0.7,0.3,0.961,0.921,0.079,0.008,0.016
phoneme,C5.0,0.7,0.4,0.946,0.891,0.109,0.008,0.015
phoneme,C5.0,0.7,0.5,0.932,0.863,0.137,0.009,0.017
phoneme,C5.0,0.7,0.6,0.919,0.837,0.163,0.008,0.016
phoneme,C5.0,0.7,0.7,0.907,0.813,0.187,0.009,0.019
phoneme,C5.0,0.7,0.75,0.9,0.799,0.201,0.007,0.014
phoneme,C5.0,0.7,0.8,0.893,0.785,0.215,0.005,0.011
phoneme,C5.0,0.7,0.9,0.876,0.752,0.248,0.01,0.021
phoneme,C5.0,0.7,1,0.863,0.726,0.274,0.01,0.02
phoneme,C5.0,0.8,0.1,0.987,0.974,0.026,0.003,0.006
phoneme,C5.0,0.8,0.2,0.97,0.94,0.06,0.005,0.01
phoneme,C5.0,0.8,0.25,0.963,0.926,0.074,0.006,0.012
phoneme,C5.0,0.8,0.3,0.952,0.903,0.097,0.007,0.015
phoneme,C5.0,0.8,0.4,0.935,0.869,0.131,0.013,0.026
phoneme,C5.0,0.8,0.5,0.92,0.839,0.161,0.017,0.035
phoneme,C5.0,0.8,0.6,0.903,0.806,0.194,0.017,0.034
phoneme,C5.0,0.8,0.7,0.887,0.775,0.225,0.016,0.032
phoneme,C5.0,0.8,0.75,0.88,0.76,0.24,0.019,0.037
phoneme,C5.0,0.8,0.8,0.874,0.748,0.252,0.019,0.038
phoneme,C5.0,0.8,0.9,0.861,0.721,0.279,0.019,0.038
phoneme,C5.0,0.8,1,0.847,0.695,0.305,0.019,0.038
phoneme,C5.0,0.9,0.1,0.986,0.971,0.029,0.006,0.012
phoneme,C5.0,0.9,0.2,0.97,0.94,0.06,0.008,0.017
phoneme,C5.0,0.9,0.25,0.961,0.922,0.078,0.008,0.017
phoneme,C5.0,0.9,0.3,0.952,0.903,0.097,0.011,0.023
phoneme,C5.0,0.9,0.4,0.935,0.87,0.13,0.013,0.025
phoneme,C5.0,0.9,0.5,0.919,0.838,0.162,0.017,0.033
phoneme,C5.0,0.9,0.6,0.905,0.81,0.19,0.015,0.03
phoneme,C5.0,0.9,0.7,0.887,0.774,0.226,0.017,0.035
phoneme,C5.0,0.9,0.75,0.879,0.758,0.242,0.017,0.034
phoneme,C5.0,0.9,0.8,0.871,0.741,0.259,0.018,0.036
phoneme,C5.0,0.9,0.9,0.855,0.71,0.29,0.02,0.04
phoneme,C5.0,0.9,1,0.838,0.675,0.325,0.022,0.043
phoneme,C5.0,1,0.1,0.984,0.968,0.032,0.004,0.007
phoneme,C5.0,1,0.2,0.969,0.938,0.062,0.005,0.011
phoneme,C5.0,1,0.25,0.962,0.924,0.076,0.006,0.013
phoneme,C5.0,1,0.3,0.952,0.905,0.095,0.006,0.012
