dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
climate-model-simulation-crashes,C5.0,0.1,0.1,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.2,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.25,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.3,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.4,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.5,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.6,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.7,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.75,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.8,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,0.9,0.998,0.986,0.014,0.004,0.032
climate-model-simulation-crashes,C5.0,0.1,1,0.996,0.963,0.037,0.005,0.054
climate-model-simulation-crashes,C5.0,0.2,0.1,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.2,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.25,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.3,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.4,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.5,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.6,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.7,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.75,0.996,0.949,0.051,0.005,0.089
climate-model-simulation-crashes,C5.0,0.2,0.8,0.994,0.937,0.063,0.008,0.092
climate-model-simulation-crashes,C5.0,0.2,0.9,0.993,0.927,0.073,0.008,0.087
climate-model-simulation-crashes,C5.0,0.2,1,0.991,0.908,0.092,0.007,0.076
climate-model-simulation-crashes,C5.0,0.3,0.1,0.996,0.969,0.031,0.008,0.068
climate-model-simulation-crashes,C5.0,0.3,0.2,0.996,0.969,0.031,0.008,0.068
climate-model-simulation-crashes,C5.0,0.3,0.25,0.996,0.969,0.031,0.008,0.068
climate-model-simulation-crashes,C5.0,0.3,0.3,0.996,0.969,0.031,0.008,0.068
climate-model-simulation-crashes,C5.0,0.3,0.4,0.994,0.929,0.071,0.008,0.1
climate-model-simulation-crashes,C5.0,0.3,0.5,0.994,0.929,0.071,0.008,0.1
climate-model-simulation-crashes,C5.0,0.3,0.6,0.991,0.885,0.115,0.009,0.142
climate-model-simulation-crashes,C5.0,0.3,0.7,0.989,0.866,0.134,0.012,0.153
climate-model-simulation-crashes,C5.0,0.3,0.75,0.987,0.847,0.153,0.012,0.151
climate-model-simulation-crashes,C5.0,0.3,0.8,0.985,0.828,0.172,0.011,0.132
climate-model-simulation-crashes,C5.0,0.3,0.9,0.983,0.808,0.192,0.012,0.166
climate-model-simulation-crashes,C5.0,0.3,1,0.983,0.808,0.192,0.012,0.166
climate-model-simulation-crashes,JRip,0.1,0.1,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.1,0.2,0.998,0.984,0.016,0.004,0.037
climate-model-simulation-crashes,JRip,0.1,0.25,0.998,0.984,0.016,0.004,0.037
climate-model-simulation-crashes,JRip,0.1,0.3,0.998,0.984,0.016,0.004,0.037
climate-model-simulation-crashes,JRip,0.1,0.4,0.996,0.96,0.04,0.005,0.055
climate-model-simulation-crashes,JRip,0.1,0.5,0.994,0.942,0.058,0.008,0.083
climate-model-simulation-crashes,JRip,0.1,0.6,0.993,0.929,0.071,0.008,0.076
climate-model-simulation-crashes,JRip,0.1,0.7,0.993,0.929,0.071,0.008,0.076
climate-model-simulation-crashes,JRip,0.1,0.75,0.993,0.929,0.071,0.008,0.076
climate-model-simulation-crashes,JRip,0.1,0.8,0.993,0.929,0.071,0.008,0.076
climate-model-simulation-crashes,JRip,0.1,0.9,0.993,0.929,0.071,0.008,0.076
climate-model-simulation-crashes,JRip,0.1,1,0.991,0.91,0.09,0.009,0.098
climate-model-simulation-crashes,JRip,0.2,0.1,1,1,0,0,0
climate-model-simulation-crashes,JRip,0.2,0.2,0.998,0.987,0.013,0.004,0.029
climate-model-simulation-crashes,JRip,0.2,0.25,0.998,0.987,0.013,0.004,0.029
climate-model-simulation-crashes,JRip,0.2,0.3,0.996,0.973,0.027,0.005,0.037
climate-model-simulation-crashes,JRip,0.2,0.4,0.994,0.959,0.041,0.008,0.061
climate-model-simulation-crashes,JRip,0.2,0.5,0.994,0.959,0.041,0.008,0.061
climate-model-simulation-crashes,JRip,0.2,0.6,0.994,0.959,0.041,0.008,0.061
climate-model-simulation-crashes,JRip,0.2,0.7,0.993,0.942,0.058,0.008,0.058
climate-model-simulation-crashes,JRip,0.2,0.75,0.989,0.92,0.08,0.01,0.07
climate-model-simulation-crashes,JRip,0.2,0.8,0.989,0.92,0.08,0.01,0.07
